SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMUBRID	SMTSISCH	SMTSPAX	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SMAFRZE	SMGTC	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-U3ZN-0006-SM-3DB7Y		B1		8.6	Blood	Whole Blood	0013756	-100		BP-24229	RNA isolation_PAXgene Blood RNA (Manual)	04/17/2012	LCSET-1897	09/11/2012	TruSeq.v1	RNASEQ		0.51851	273168	0.967979		0.522991	0.806644		19653	1		76		0.00247955	102	0	6.11248e+07	0.031325	262340	1.16875e+08	1.70602e+07		19658	3.00927e+07			0	0.161335	0.522991	0.421868	6.11248e+07	0.0104284	1.36972e+07	5.6364e+07	1.39598e+07	112	1.41743e+07	1.40977e+07	0.00641993	1.40062e+07	49.7018	0.00224461	0.527472		0	50.4747
GTEX-U4B1-0006-SM-3DB8E		B1		8.9	Blood	Whole Blood	0013756	-167		BP-24412	RNA isolation_PAXgene Blood RNA (Manual)	04/20/2012	LCSET-1898	09/11/2012	TruSeq.v1	RNASEQ		0.847142	562153	0.959717		0.84699	0.812311		19641	1		76		0.00240643	132	0	7.31727e+07	0.0399091	256357	8.63914e+07	7.69161e+06		19656	3.6353e+07			0	0.147406	0.84699	0.688019	7.31727e+07	0.0040245	1.59749e+07	2.68555e+07	1.62287e+07	151	1.62166e+07	1.50661e+07	0.00321561	1.59762e+07	49.6266	0.00296739	0.846839		0	50.3941
GTEX-U8T8-0005-SM-3DB8F		C1		8.3	Blood	Whole Blood	0013756	857		BP-24412	RNA isolation_PAXgene Blood RNA (Manual)	04/20/2012	LCSET-1898	09/11/2012	TruSeq.v1	RNASEQ		0.930256	253030	0.984272		0.931183	0.790652		17926	1		76		0.00242707	102	0	7.7813e+07	0.0151449	171574	8.35636e+07	6.84008e+06		17936	3.87106e+07			0	0.19362	0.931183	0.736241	7.7813e+07	0.00398686	1.81476e+07	9.71015e+07	1.84875e+07	128	1.84856e+07	1.97447e+07	0.00320619	1.82202e+07	49.6385	0.00205321	0.932109		0	50.464
GTEX-U8XE-0005-SM-3DB8I		C1		9.1	Blood	Whole Blood	0013756	274		BP-24494	RNA isolation_PAXgene Blood RNA (Manual)	04/24/2012	LCSET-1898	09/11/2012	TruSeq.v1	RNASEQ		0.911532	312636	0.975748		0.911521	0.816921		20604	1		76		0.00232198	153	0	7.76854e+07	0.0239314	204432	8.5226e+07	8.47429e+06		20619	3.8624e+07			0	0.158827	0.911521	0.744641	7.76854e+07	0.00377925	1.72836e+07	1.82989e+07	1.75816e+07	162	1.75546e+07	1.74452e+07	0.00305062	1.73163e+07	49.6584	0.0023987	0.911511		0	50.4274
GTEX-UJHI-0006-SM-3DB8H		B1		7.9	Blood	Whole Blood	0013756	81		BP-24792	RNA isolation_PAXgene Blood RNA (Manual)	04/30/2012	LCSET-1898	09/11/2012	TruSeq.v1	RNASEQ		0.900735	753333	0.951671		0.901535	0.82944		19702	1		76		0.00301811	128	0	6.31824e+07	0.0476012	239969	7.00831e+07	9.69078e+06		19710	3.14234e+07			0	0.122232	0.901535	0.747769	6.31824e+07	0.00446974	1.36223e+07	2.75631e+07	1.38638e+07	131	1.38866e+07	1.37054e+07	0.00374328	1.36564e+07	49.5821	0.00342406	0.902335		0	50.4393
GTEX-UJMC-0005-SM-3GACU		B1		7.7	Blood	Whole Blood	0013756	-61		BP-24792	RNA isolation_PAXgene Blood RNA (Manual)	04/30/2012	LCSET-2014	09/08/2012	TruSeq.v1	RNASEQ		0.929153	265191	0.967744		0.933036	0.804809		18801	1		76		0.00314155	113	0	7.35925e+07	0.0313107	109408	7.88742e+07	1.38798e+07		18812	3.65185e+07			0	0.162936	0.933036	0.750915	7.35925e+07	0.0103486	1.629e+07	4.95809e+07	1.65507e+07	136	1.66902e+07	1.53474e+07	0.00673007	1.64459e+07	49.6315	0.00138712	0.936919		0	50.3969
GTEX-UPJH-0006-SM-3GACW		C1		8	Blood	Whole Blood	0013756	653		BP-24792	RNA isolation_PAXgene Blood RNA (Manual)	04/30/2012	LCSET-2014	09/08/2012	TruSeq.v1	RNASEQ		0.944188	335495	0.974879		0.948614	0.767844		20085	1		76		0.00296879	117	0	7.88401e+07	0.024088	292614	8.31108e+07	1.26411e+07		20102	3.9098e+07			0	0.207035	0.948614	0.728388	7.88401e+07	0.0102144	1.76952e+07	5.91722e+07	1.80699e+07	138	1.82011e+07	1.611e+07	0.00657471	1.79309e+07	49.626	0.00352077	0.953041		0	50.5238
GTEX-UPK5-0006-SM-3GAD8		C1		8.7	Blood	Whole Blood	0013756	795		BP-24915	RNA isolation_PAXgene Blood RNA (Manual)	05/02/2012	LCSET-2014	09/08/2012	TruSeq.v1	RNASEQ		0.972675	546061	0.973964		0.977001	0.781536		20533	1		76		0.00268299	114	0	9.4605e+07	0.0249114	215142	9.6832e+07	1.33951e+07		20546	4.69163e+07			0	0.192428	0.977001	0.763562	9.4605e+07	0.00999672	2.15991e+07	9.94297e+07	2.21423e+07	142	2.22282e+07	2.14638e+07	0.00632366	2.19364e+07	49.6697	0.00222181	0.981328		0	50.6209
GTEX-UTHO-0006-SM-3NMCC		C1		8.9	Blood	Whole Blood	0013756	321		BP-25034	RNA isolation_PAXgene Blood RNA (Manual)	05/07/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.987142	776305	0.964987		0.989657	0.75281		20355	1		76		0.00329695	149	0	9.65275e+07	0.0340696	227051	9.75363e+07	1.19271e+07		20377	4.79803e+07			0	0.212177	0.989657	0.745024	9.65275e+07	0.00489872	2.15023e+07	7.41125e+07	2.17386e+07	173	2.18112e+07	1.87975e+07	0.0040958	2.1682e+07	49.8514	0.00232786	0.992172		0	50.2732
GTEX-V1D1-0006-SM-3NMCE		B1		8.1	Blood	Whole Blood	0013756	-38		BP-25034	RNA isolation_PAXgene Blood RNA (Manual)	05/07/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.991937	1.2827e+06	0.953738		0.993853	0.813088		21434	1		76		0.00325685	278	0	1.28201e+08	0.0455004	562332	1.28993e+08	1.50491e+07		21455	6.38213e+07			0	0.14065	0.993853	0.80809	1.28201e+08	0.00468908	2.79325e+07	6.44436e+07	2.81494e+07	316	2.82181e+07	2.63325e+07	0.00397159	2.81161e+07	49.9095	0.00435938	0.995769		0	50.1933
GTEX-V955-0005-SM-3P5ZC		B1		8.4	Blood	Whole Blood	0013756	-84		BP-25314	RNA isolation_PAXgene Blood RNA (Manual)	05/14/2012	LCSET-2386	12/16/2012	TruSeq.v1	RNASEQ		0.950365	826089	0.959671		0.972226	0.803411		19759	1		76		0.00332905	155	0	9.91236e+07	0.039832	335859	1.01955e+08	1.41166e+07		19770	4.83372e+07			0	0.156259	0.972226	0.781097	9.91236e+07	0.00502053	2.13952e+07	7.20945e+07	2.16255e+07	183	2.25779e+07	2.18324e+07	0.00415577	2.24617e+07	49.871	0.00329418	0.994088		0	50.2677
GTEX-VJWN-0005-SM-3GIKF		C1		7.5	Blood	Whole Blood	0013756	923		BP-25314	RNA isolation_PAXgene Blood RNA (Manual)	05/14/2012	LCSET-2024	09/11/2012	TruSeq.v1	RNASEQ		0.751533	207684	0.979986		0.754886	0.794293		19374	1		76		0.00328748	129	0	7.63611e+07	0.0161255	511511	1.01156e+08	1.05939e+07		19390	3.7686e+07			0	0.185693	0.754886	0.599601	7.63611e+07	0.00859594	1.76266e+07	7.49847e+07	1.78165e+07	143	1.78598e+07	1.70444e+07	0.00592992	1.79216e+07	50.0864	0.00505667	0.758239		0	50.2679
GTEX-VJYA-0005-SM-3P5ZD		B1		7.7	Blood	Whole Blood	0013756	-129		BP-25314	RNA isolation_PAXgene Blood RNA (Manual)	05/14/2012	LCSET-2386	12/16/2012	TruSeq.v1	RNASEQ		0.932539	884978	0.964298		0.954117	0.797717		19423	1		76		0.00350281	120	0	9.59711e+07	0.0347771	208190	1.00586e+08	1.3754e+07		19433	4.67479e+07			0	0.166581	0.954117	0.761115	9.59711e+07	0.00538455	2.1382e+07	1.33274e+08	2.15945e+07	148	2.25333e+07	2.42424e+07	0.0044224	2.24771e+07	49.9376	0.00206976	0.975695		0	50.2472
GTEX-VUSG-0006-SM-3GIK9		B1		8.4	Blood	Whole Blood	0013756	114		BP-25537	RNA isolation_PAXgene Blood RNA (Manual)	05/21/2012	LCSET-2024	09/11/2012	TruSeq.v1	RNASEQ		0.933376	471257	0.968239		0.936304	0.831254		19538	1		76		0.0027615	159	0	8.91771e+07	0.0313382	580249	9.52437e+07	7.81944e+06		19557	4.42515e+07			0	0.136985	0.936304	0.778307	8.91771e+07	0.00747503	1.96255e+07	2.70753e+07	1.98912e+07	186	1.99004e+07	1.76905e+07	0.00511089	1.989e+07	49.9869	0.00609226	0.939232		0	50.3363
GTEX-VUSH-0005-SM-3NB2H		B1		9.1	Blood	Whole Blood	0013756	-90		BP-25537	RNA isolation_PAXgene Blood RNA (Manual)	05/21/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.980328	1.06899e+06	0.949788		0.985429	0.773755		20431	1		76		0.00480753	138	0	9.78357e+07	0.0493977	233287	9.92824e+07	1.82731e+07		20448	4.8478e+07			0	0.176033	0.985429	0.76248	9.78357e+07	0.00713375	2.11943e+07	8.27515e+07	2.1483e+07	160	2.1625e+07	1.97663e+07	0.00596462	2.15597e+07	49.9244	0.00234973	0.99053		0	50.3382
GTEX-W5WG-0006-SM-3GIJT		B1		8.9	Blood	Whole Blood	0013756	-43		BP-26073	RNA isolation_PAXgene Blood RNA (Manual)	06/08/2012	LCSET-2024	09/11/2012	TruSeq.v1	RNASEQ		0.498268	155565	0.961009		0.501001	0.804131		17730	1		76		0.00307296	135	0	3.14065e+07	0.0386674	226313	6.26875e+07	7.46527e+06		17736	1.54996e+07			0	0.156878	0.501001	0.402871	3.14065e+07	0.0086518	6.8716e+06	1.24437e+07	6.89982e+06	150	6.95285e+06	6.02572e+06	0.00584716	6.99297e+06	50.1439	0.00361018	0.503735		0	50.1025
GTEX-W5X1-0006-SM-3GIJZ		B1		8.6	Blood	Whole Blood	0013756	-1133		BP-26073	RNA isolation_PAXgene Blood RNA (Manual)	06/08/2012	LCSET-2024	09/11/2012	TruSeq.v1	RNASEQ		0.845606	393491	0.957879		0.848018	0.797837		19716	1		76		0.00293232	134	0	6.21528e+07	0.0416553	180358	7.32918e+07	6.73731e+06		19723	3.0853e+07			0	0.160041	0.848018	0.676581	6.21528e+07	0.00783308	1.36992e+07	3.94572e+07	1.3815e+07	141	1.38171e+07	1.34379e+07	0.00537573	1.38943e+07	50.1392	0.00246082	0.85043		0	50.2104
GTEX-WCDI-0005-SM-3NB2M		B1		8.4	Blood	Whole Blood	0013756	-1064		BP-26331	RNA isolation_PAXgene Blood RNA (Manual)	06/18/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.977496	1.59844e+06	0.946267		0.981913	0.785926		21243	1		76		0.00446556	163	0	1.14441e+08	0.0526378	429379	1.1655e+08	2.04678e+07		21261	5.67248e+07			0	0.160341	0.981913	0.771711	1.14441e+08	0.00629745	2.49821e+07	1.29137e+08	2.54252e+07	193	2.55987e+07	2.55555e+07	0.00537738	2.5365e+07	49.7707	0.00368409	0.98633		0	50.4395
GTEX-WEY5-0006-SM-3GIKG		B1		8.2	Blood	Whole Blood	0013756	1273		BP-26396	RNA isolation_PAXgene Blood RNA (Manual)	06/19/2012	LCSET-2025	09/11/2012	TruSeq.v1	RNASEQ		0.843585	528306	0.958679		0.848268	0.796912		17048	1		76		0.00224886	106	0	6.09763e+07	0.040638	193429	7.18834e+07	6.09043e+06		17051	3.01598e+07			0	0.161767	0.848268	0.675995	6.09763e+07	0.0136098	1.37263e+07	6.19614e+07	1.38412e+07	133	1.3984e+07	1.37113e+07	0.00789795	1.3933e+07	49.9087	0.00269087	0.852951		0	50.2084
GTEX-WFG7-0005-SM-3GIKM		B1		8.5	Blood	Whole Blood	0013756	-104		BP-26514	RNA isolation_PAXgene Blood RNA (Manual)	06/21/2012	LCSET-2025	09/11/2012	TruSeq.v1	RNASEQ		0.835275	681893	0.942239		0.840484	0.771135		19814	1		76		0.00217677	120	0	7.10953e+07	0.0574324	470598	8.45885e+07	7.50046e+06		19841	3.52047e+07			0	0.171104	0.840484	0.648127	7.10953e+07	0.0132555	1.51483e+07	3.74302e+07	1.54136e+07	145	1.55336e+07	1.30569e+07	0.00768182	1.54391e+07	49.8474	0.00556338	0.845693		0	50.4341
GTEX-WFG8-0006-SM-3GIKS		B1		9.2	Blood	Whole Blood	0013756	-56		BP-26514	RNA isolation_PAXgene Blood RNA (Manual)	06/21/2012	LCSET-2025	09/11/2012	TruSeq.v1	RNASEQ		0.909738	463495	0.95763		0.914343	0.806363		19450	1		76		0.00218374	130	0	8.01506e+07	0.042	432535	8.76592e+07	6.67271e+06		19466	3.97251e+07			0	0.151267	0.914343	0.737293	8.01506e+07	0.0127535	1.73169e+07	2.07829e+07	1.7486e+07	158	1.75862e+07	1.46696e+07	0.007442	1.75889e+07	50.0038	0.00493428	0.918949		0	50.243
GTEX-WFJO-0005-SM-3GIKY		B1		7.9	Blood	Whole Blood	0013756	-104		BP-26514	RNA isolation_PAXgene Blood RNA (Manual)	06/21/2012	LCSET-2025	09/11/2012	TruSeq.v1	RNASEQ		0.424065	395777	0.945877		0.427511	0.776468		18189	1		76		0.00237199	108	0	4.18813e+07	0.0536007	372187	9.79655e+07	1.05493e+07		18197	2.06724e+07			0	0.169409	0.427511	0.331949	4.18813e+07	0.0138083	9.06936e+06	2.91562e+07	9.12509e+06	121	9.26081e+06	7.79202e+06	0.00804406	9.25212e+06	49.9766	0.00379916	0.430956		0	50.1532
GTEX-WFON-0005-SM-3NMC9		B1		7.4	Blood	Whole Blood	0013756	-165		BP-26649	RNA isolation_PAXgene Blood RNA (Manual)	06/26/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.981775	1.42098e+06	0.947217		0.984313	0.780105		18833	1		76		0.0032307	151	0	1.07319e+08	0.0517816	357871	1.09029e+08	1.39764e+07		18843	5.33721e+07			0	0.167112	0.984313	0.767868	1.07319e+08	0.00505473	2.38249e+07	1.51869e+08	2.42831e+07	178	2.43175e+07	2.55878e+07	0.00414036	2.40762e+07	49.7507	0.00328234	0.986852		0	50.4762
GTEX-WH7G-0005-SM-3NMBX		B1		8.1	Blood	Whole Blood	0013756	-166		BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.96594	1.45484e+06	0.957536		0.96793	0.79586		18321	1		76		0.00308893	196	0	1.2101e+08	0.0411879	229626	1.25019e+08	1.52279e+07		18328	6.02084e+07			0	0.161676	0.96793	0.770337	1.2101e+08	0.00478506	2.75202e+07	2.0943e+08	2.79164e+07	232	2.79834e+07	3.2075e+07	0.00393525	2.77121e+07	49.7565	0.00183673	0.96992		0	50.3573
GTEX-WHPG-0006-SM-3NMBV		B1		8.1	Blood	Whole Blood	0013756	-115		BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.98414	2.22663e+06	0.915514		0.986746	0.758209		20085	1		76		0.00323995	155	0	1.0025e+08	0.0838343	349507	1.01596e+08	1.28376e+07		20104	4.98683e+07			0	0.157305	0.986746	0.748159	1.0025e+08	0.00506044	2.11243e+07	1.26378e+08	2.15258e+07	178	2.15514e+07	2.03867e+07	0.00414779	2.14092e+07	49.8345	0.00344015	0.989351		0	50.4706
GTEX-WHSB-0005-SM-3LK7C		B1		8.4	Blood	Whole Blood	0013756	-68		BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2234	12/16/2012	TruSeq.v1	RNASEQ		0.962504	1.27611e+06	0.94347		0.963629	0.781902		19783	1		76		0.00248463	157	0	9.75095e+07	0.055973	381628	1.0119e+08	9.2104e+06		19796	4.84761e+07			0	0.161568	0.963629	0.753463	9.75095e+07	0.0039354	2.1261e+07	8.98351e+07	2.1532e+07	181	2.15736e+07	2.10545e+07	0.00320917	2.13711e+07	49.7642	0.0037714	0.964754		0	50.3167
GTEX-WHSE-0006-SM-3NMBW		C1		8.1	Blood	Whole Blood	0013756	341		BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2385	12/16/2012	TruSeq.v1	RNASEQ		0.96793	738042	0.972219		0.970253	0.798776		19072	1		76		0.0031625	137	0	1.06867e+08	0.0265467	321812	1.10143e+08	1.36854e+07		19081	5.31543e+07			0	0.173443	0.970253	0.775015	1.06867e+08	0.00496062	2.4618e+07	1.70558e+08	2.50488e+07	165	2.50235e+07	2.7985e+07	0.00405941	2.49024e+07	49.8788	0.00292176	0.972576		0	50.4338
GTEX-WHWD-0005-SM-3LK7D		B1		8.7	Blood	Whole Blood	0013756	-42		BP-26980	RNA isolation_PAXgene Blood RNA (Manual)	07/05/2012	LCSET-2234	12/16/2012	TruSeq.v1	RNASEQ		0.981064	1.40158e+06	0.936188		0.982194	0.780187		19809	1		76		0.00238507	159	0	9.65654e+07	0.0634757	302230	9.83161e+07	8.74958e+06		19825	4.80269e+07			0	0.156001	0.982194	0.766294	9.65654e+07	0.00364472	2.07256e+07	8.27739e+07	2.10454e+07	191	2.11043e+07	2.00858e+07	0.00301417	2.0816e+07	49.6562	0.00307406	0.983324		0	50.3828
GTEX-WI4N-0005-SM-3LK7E		C1		9	Blood	Whole Blood	0013756	578		BP-27115	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2012	LCSET-2234	12/16/2012	TruSeq.v1	RNASEQ		0.874011	561168	0.964253		0.875135	0.815063		21227	1		76		0.00226086	129	0	7.06153e+07	0.0353436	400365	8.06907e+07	9.50022e+06		21238	3.5118e+07			0	0.149191	0.875135	0.71329	7.06153e+07	0.00364619	1.58038e+07	6.14691e+07	1.61181e+07	131	1.60809e+07	1.721e+07	0.00295264	1.59492e+07	49.7944	0.00496172	0.87626		0	50.4924
GTEX-WK11-0006-SM-3NB3J		C1		8.4	Blood	Whole Blood	0013756	766		BP-27115	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.97618	621416	0.974907		0.980767	0.764506		22260	1		76		0.00450697	167	0	1.13645e+08	0.0244369	711887	1.15873e+08	2.11408e+07		22292	5.63422e+07			0	0.210402	0.980767	0.749801	1.13645e+08	0.00646533	2.56052e+07	8.20178e+07	2.59642e+07	199	2.61157e+07	2.25939e+07	0.00548157	2.59765e+07	49.8664	0.00614367	0.985353		0	50.3481
GTEX-WL46-0006-SM-4OOS5		C1		8.1	Blood	Whole Blood	0013756	856		BP-27115	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2012	LCSET-3773,LCSET-4048	09/15/2013	TruSeq.v1	RNASEQ		0.981063	494908	0.97629		0.982431	0.788344		19687	1		76		0.00276491	127	0	8.91203e+07	0.0221049	362992	9.07141e+07	3.06936e+06		19696	4.42442e+07			0	0.187947	0.982431	0.774493	8.91203e+07	0.00348753	2.04354e+07	1.00189e+08	2.05991e+07	148	2.06821e+07	2.1316e+07	0.00312572	2.04985e+07	49.7771	0.0040015	0.983798		0	50.1995
GTEX-WOFL-0006-SM-3TW8K		C1		7.2	Blood	Whole Blood	0013756	515		BP-27115	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2012	LCSET-2622	01/26/2013	TruSeq.v1	RNASEQ		0.940748	1.08919e+06	0.96202		0.942513	0.788035		18107	1		76		0.00280772	139	0	1.20694e+08	0.0359748	127833	1.28055e+08	1.84198e+07		18111	6.00166e+07			0	0.173985	0.942513	0.742734	1.20694e+08	0.00485852	2.79005e+07	2.84975e+08	2.87004e+07	191	2.86682e+07	3.42205e+07	0.0038312	2.8161e+07	49.5537	0.000998265	0.944278		0	50.7066
GTEX-WOFM-0005-SM-3MJF3		B1		7.7	Blood	Whole Blood	0013756	-163		BP-27115	RNA isolation_PAXgene Blood RNA (Manual)	07/09/2012	LCSET-2269	11/19/2012	TruSeq.v1	RNASEQ		0.967957	1.43557e+06	0.947611		0.970578	0.769964		20655	1		76		0.00338349	158	0	1.09949e+08	0.0515301	423420	1.13282e+08	1.79309e+07		20675	5.46483e+07			0	0.177647	0.970578	0.74731	1.09949e+08	0.00593553	2.40214e+07	1.14458e+08	2.4516e+07	190	2.46143e+07	2.41659e+07	0.00465607	2.42146e+07	49.5907	0.00373774	0.973198		0	50.5095
GTEX-WQUQ-0006-SM-3MJF4		C1		8.8	Blood	Whole Blood	0013756	315		BP-27277	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2012	LCSET-2269	11/19/2012	TruSeq.v1	RNASEQ		0.984112	1.6898e+06	0.939665		0.986532	0.719507		21569	1		76		0.00324885	149	0	9.62736e+07	0.0599141	315099	9.75878e+07	1.52972e+07		21599	4.7865e+07			0	0.220158	0.986532	0.709817	9.62736e+07	0.00546575	2.06655e+07	6.61584e+07	2.09582e+07	169	2.10533e+07	1.73292e+07	0.00435458	2.08055e+07	49.7039	0.00322888	0.988953		0	50.3516
GTEX-WRHK-0005-SM-3MJF5		B1		8.8	Blood	Whole Blood	0013756	-16		BP-27277	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2012	LCSET-2269	11/19/2012	TruSeq.v1	RNASEQ		0.949828	2.23114e+06	0.912317		0.952577	0.712299		21444	1		76		0.00315507	159	0	9.50557e+07	0.0871677	377327	9.97879e+07	1.66278e+07		21467	4.72368e+07			0	0.200017	0.952577	0.67852	9.50557e+07	0.00553078	1.95188e+07	7.25258e+07	1.97437e+07	177	1.98225e+07	1.57567e+07	0.0043395	1.97152e+07	49.8644	0.00378129	0.955326		0	50.2864
GTEX-WRHU-0006-SM-3MJF6		C1		8.9	Blood	Whole Blood	0013756	387		BP-27277	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2012	LCSET-2269	11/19/2012	TruSeq.v1	RNASEQ		0.971949	1.40081e+06	0.94493		0.974171	0.689712		22026	1		76		0.00314562	142	0	9.15784e+07	0.0546778	148652	9.40065e+07	1.49494e+07		22059	4.55137e+07			0	0.255218	0.974171	0.671898	9.15784e+07	0.00540466	1.99245e+07	5.8766e+07	2.01233e+07	155	2.02046e+07	1.61576e+07	0.00427256	2.00557e+07	49.815	0.00158129	0.976393		0	50.2482
GTEX-WVLH-0006-SM-3MJF7		C1		8.5	Blood	Whole Blood	0013756	671		BP-27540	RNA isolation_PAXgene Blood RNA (Manual)	07/18/2012	LCSET-2269	11/19/2012	TruSeq.v1	RNASEQ		0.951455	677347	0.975774		0.953963	0.771613		20083	1		76		0.00267341	147	0	1.15556e+08	0.022844	324411	1.21133e+08	1.87102e+07		20097	5.74094e+07			0	0.204161	0.953963	0.73609	1.15556e+08	0.0053063	2.65825e+07	1.58196e+08	2.73725e+07	176	2.7405e+07	2.87491e+07	0.00398639	2.68456e+07	49.4844	0.00267814	0.956471		0	50.7321
GTEX-WWYW-0005-SM-3NB3K		C1		7.3	Blood	Whole Blood	0013756	567		BP-27850	RNA isolation_PAXgene Blood RNA (Manual)	07/24/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.964251	603954	0.974606		0.969156	0.784876		19998	1		76		0.0044354	122	0	9.96333e+07	0.0242878	428700	1.02804e+08	1.89952e+07		20008	4.93649e+07			0	0.18973	0.969156	0.760667	9.96333e+07	0.00680541	2.26725e+07	1.24142e+08	2.31275e+07	148	2.32572e+07	2.32629e+07	0.00561441	2.30398e+07	49.7652	0.00417007	0.974061		0	50.4968
GTEX-WXYG-0005-SM-3NB3M		B1		7.9	Blood	Whole Blood	0013756	-231		BP-27850	RNA isolation_PAXgene Blood RNA (Manual)	07/24/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.981324	1.78379e+06	0.92892		0.986363	0.764592		21040	1		76		0.00456786	165	0	1.06394e+08	0.0705544	421323	1.07865e+08	1.93431e+07		21070	5.27379e+07			0	0.164328	0.986363	0.754166	1.06394e+08	0.00662388	2.23842e+07	8.18216e+07	2.27054e+07	192	2.28611e+07	1.98065e+07	0.00559062	2.27785e+07	49.9096	0.00390604	0.991402		0	50.3562
GTEX-WY7C-0006-SM-3NB3L		B1		8.3	Blood	Whole Blood	0013756	-115		BP-27850	RNA isolation_PAXgene Blood RNA (Manual)	07/24/2012	LCSET-2318	12/16/2012	TruSeq.v1	RNASEQ		0.981024	1.43803e+06	0.953215		0.98538	0.810625		20370	1		76		0.00416351	164	0	1.14249e+08	0.045908	873298	1.15944e+08	2.06557e+07		20380	5.66816e+07			0	0.142589	0.98538	0.798774	1.14249e+08	0.00616209	2.52245e+07	1.18566e+08	2.56731e+07	202	2.57782e+07	2.61785e+07	0.00515838	2.56212e+07	49.8473	0.00753209	0.989737		0	50.4407
GTEX-WYBS-0005-SM-4ONDR		C1		5.9	Blood	Whole Blood	0013756	789		BP-28174	RNA isolation_PAXgene Blood RNA (Manual)	07/27/2012	LCSET-3653	08/14/2013	TruSeq.v1	RNASEQ		0.980487	580960	0.97572		0.982651	0.78963		20186	1		76		0.00241759	153	0	1.01722e+08	0.0224553	1.1886e+06	1.03518e+08	7.53988e+06		20204	5.04726e+07			0	0.18609	0.982651	0.775931	1.01722e+08	0.00367242	2.33765e+07	1.08912e+08	2.36366e+07	175	2.36742e+07	2.34026e+07	0.00304363	2.35768e+07	49.8969	0.0114821	0.984815		0	50.2766
GTEX-WYJK-0005-SM-3NMA1		C1		7.9	Blood	Whole Blood	0013756	764		BP-28174	RNA isolation_PAXgene Blood RNA (Manual)	07/27/2012	LCSET-2351	12/16/2012	TruSeq.v1	RNASEQ		0.97961	661284	0.971194		0.982246	0.778064		23022	1		76		0.00414358	194	0	1.14501e+08	0.0281451	799329	1.16571e+08	2.39956e+07		23048	5.69231e+07			0	0.19313	0.982246	0.76425	1.14501e+08	0.00562383	2.59524e+07	1.02014e+08	2.62788e+07	209	2.63304e+07	2.4576e+07	0.00488172	2.6214e+07	49.8892	0.00685703	0.984882		0	50.3124
GTEX-WYVS-0006-SM-3NMA7		B1		8.7	Blood	Whole Blood	0013756	83		BP-28174	RNA isolation_PAXgene Blood RNA (Manual)	07/27/2012	LCSET-2351	12/16/2012	TruSeq.v1	RNASEQ		0.985451	1.50128e+06	0.947811		0.988325	0.790616		21638	1		76		0.00447791	193	0	1.0888e+08	0.051434	488780	1.10166e+08	2.19008e+07		21655	5.41148e+07			0	0.157195	0.988325	0.781386	1.0888e+08	0.00600214	2.36268e+07	8.81464e+07	2.39172e+07	203	2.39782e+07	2.26368e+07	0.00523781	2.39034e+07	49.9219	0.00443677	0.991199		0	50.3054
